avg_ndvi,season,year,area_id
0.4273296764529686,summer,1984,22
0.4573930358500219,summer,1984,23
0.4640509744253056,summer,1984,24
0.4824689903064276,summer,1984,25
0.2435983874772077,summer,1984,26
0.0874950322597252,summer,1984,27
0.3853636987949835,summer,1984,28
0.0349720918534583,summer,1984,29
-0.1765049378702333,summer,1984,30
-0.1745758096804092,summer,1984,31
-0.4499643965196174,summer,1984,32
0.0803070329052272,summer,1984,32
0.2794731195593138,summer,1984,33
-0.10725674979384,autumn,1984,1
-0.3997292428063728,autumn,1984,2
-0.0752946133021029,autumn,1984,3
0.1260340161105389,autumn,1984,4
0.1006511390580661,autumn,1984,5
0.1028625159975768,autumn,1984,6
0.0934107440944541,autumn,1984,7
0.1222827941659034,autumn,1984,8
0.1139679900309378,autumn,1984,9
0.0881160712421638,autumn,1984,10
0.1291159945095138,autumn,1984,11
-0.0756999609712821,autumn,1984,12
0.0470809751607353,autumn,1984,13
0.0064651393430457,autumn,1984,14
-0.1118961480965184,autumn,1984,15
-0.1779668108349938,autumn,1984,16
0.0904373253697447,autumn,1984,17
0.0776668504758024,autumn,1984,18
0.0652079573466737,autumn,1984,19
0.2609738878646462,autumn,1984,20
0.1572810518141839,autumn,1984,21
0.1606619899115351,autumn,1984,22
0.1073519156944395,autumn,1984,23
0.1067732030915291,autumn,1984,24
0.315626310692488,autumn,1984,25
0.1666931876193283,autumn,1984,26
0.0889843336595304,autumn,1984,27
0.172939065698398,autumn,1984,28
0.0283679336192198,autumn,1984,29
-0.2597522946495918,autumn,1984,30
-0.269019295641407,autumn,1984,31
-0.3671077517234444,autumn,1984,32
0.0592657099037927,autumn,1984,32
0.1495561763977987,autumn,1984,33
-0.174840182182222,winter,1985,1
-0.1262408498628402,winter,1985,3
0.1368364604326183,winter,1985,4
0.0962787321900961,winter,1985,5
0.1060283402131214,winter,1985,6
0.0710807514145717,winter,1985,7
0.1185855270814423,winter,1985,8
0.1109682923670764,winter,1985,9
0.094923577324812,winter,1985,10
0.1544337404202505,winter,1985,11
-0.0544862826662515,winter,1985,12
0.0368320273999091,winter,1985,13
-0.0157727718557991,winter,1985,14
-0.064738693564973,winter,1985,15
-0.2547130762804057,winter,1985,16
0.075411480336223,winter,1985,17
0.0853430492549824,winter,1985,18
0.0679314245331942,winter,1985,19
0.1503772280673427,winter,1985,20
0.1440203865233505,winter,1985,21
0.0712996377899575,winter,1985,22
0.0986970523409634,winter,1985,23
0.1039931362761305,winter,1985,24
0.1200375195581112,winter,1985,25
0.1666098118987772,winter,1985,26
0.0932593388402767,winter,1985,27
0.1319159495191526,winter,1985,28
0.0097595550555836,winter,1985,29
-0.3426184500412789,winter,1985,30
-0.3153817057723702,winter,1985,31
-0.3175201611821536,winter,1985,32
0.0427820221875062,winter,1985,32
0.1572799114079308,winter,1985,33
-0.065716868283616,spring,1985,1
-0.4321503251951294,spring,1985,2
-0.0672631520704098,spring,1985,3
0.1441308646191775,spring,1985,4
0.4463212685807284,spring,1985,5
0.1121818676425023,spring,1985,6
0.1434631918375276,spring,1985,7
0.1689802819297913,spring,1985,8
0.1000180588415441,spring,1985,9
0.0794645091958014,spring,1985,10
0.0261046886755979,spring,1985,11
-0.0512575650057433,spring,1985,12
0.0440678618919754,spring,1985,13
0.0282549563370499,spring,1985,14
-0.2911519694283159,spring,1985,16
0.253676340258597,spring,1985,17
0.0788959247217985,spring,1985,18
0.1217155497789676,spring,1985,19
0.3710774796218517,spring,1985,20
0.1872308897063537,spring,1985,21
0.3664483931733784,spring,1985,22
0.2895448982544418,spring,1985,23
0.283664288784776,spring,1985,24
0.4957865891349181,spring,1985,25
0.1754782463068187,spring,1985,26
0.0811145543744299,spring,1985,27
0.2564941720383925,spring,1985,28
0.0328605222393204,spring,1985,29
-0.1410770713169393,spring,1985,30
-0.1865195079444694,spring,1985,31
-0.441618322619436,spring,1985,32
0.0504975182668134,spring,1985,32
0.2018378737223215,spring,1985,33
-0.0542184346387322,summer,1985,1
-0.3602389734989216,summer,1985,2
-0.0329272099902434,summer,1985,3
0.5052732779010933,summer,1985,5
0.1219030603302885,summer,1985,6
0.2273918519987592,summer,1985,7
0.2624766927902817,summer,1985,8
0.1233163069560956,summer,1985,9
0.0943166385865502,summer,1985,10
0.1641650923656494,summer,1985,11
-0.0326919462645401,summer,1985,12
0.0888635539387748,summer,1985,13
-0.2039086523676095,summer,1985,16
0.377477594516408,summer,1985,17
0.0781616659726782,summer,1985,18
0.2036423549674281,summer,1985,19
0.414935515914316,summer,1985,20
0.4318865765932833,summer,1985,22
0.463839405955557,summer,1985,23
0.4663845769792404,summer,1985,24
0.4902792576511476,summer,1985,25
0.2380089716105714,summer,1985,26
0.0904894270568,summer,1985,27
0.3825504826161218,summer,1985,28
-0.1474383823759532,summer,1985,30
-0.1738299852511735,summer,1985,31
-0.5194095089665183,summer,1985,32
0.0909087298045152,summer,1985,32
0.283413009044773,summer,1985,33
-0.1515349970490591,autumn,1985,1
-0.3727555660653354,autumn,1985,2
-0.08737447334797,autumn,1985,3
0.129704850595495,autumn,1985,4
0.1120872656592818,autumn,1985,5
0.1063700946848961,autumn,1985,6
0.0907359758861567,autumn,1985,7
0.1144674617599233,autumn,1985,8
0.1145040264135617,autumn,1985,9
0.0922225098297912,autumn,1985,10
0.1260752480162146,autumn,1985,11
-0.1499584739764363,autumn,1985,12
0.02351926368364,autumn,1985,13
-0.0066551170798973,autumn,1985,14
-0.366939146309773,autumn,1985,16
0.1063017554165814,autumn,1985,17
0.0836164527824858,autumn,1985,18
0.0906773747403103,autumn,1985,19
0.3403232396703905,autumn,1985,20
0.3005654361482402,autumn,1985,22
0.1094658375599426,autumn,1985,23
0.1099277463422575,autumn,1985,24
0.2605237575925799,autumn,1985,25
0.169791268637016,autumn,1985,26
0.0923295296590703,autumn,1985,27
0.1649989513988726,autumn,1985,28
0.0851437575128128,autumn,1985,29
-0.1580730857067489,autumn,1985,30
-0.2978611023068681,autumn,1985,31
-0.4424738294201758,autumn,1985,32
0.0763929475105606,autumn,1985,32
0.1580980787311955,autumn,1985,33
-0.1487049139202949,winter,1986,1
-0.1080869039762998,winter,1986,2
-0.1090485319986327,winter,1986,3
0.1362964687461321,winter,1986,4
0.0806894006556985,winter,1986,5
0.0987648429843801,winter,1986,6
0.0673663584927813,winter,1986,7
0.1104720927624502,winter,1986,8
0.1026211683980874,winter,1986,9
0.0803166198392304,winter,1986,10
0.1452538992202249,winter,1986,11
-0.2050117044908185,winter,1986,12
0.0063266397928729,winter,1986,13
-0.0232160503748217,winter,1986,14
-0.0676495052702175,winter,1986,15
-0.2277954416912941,winter,1986,16
0.0679113230736007,winter,1986,17
0.0817385589757587,winter,1986,18
0.0688927946889061,winter,1986,19
0.1453420379694533,winter,1986,20
0.146900229889911,winter,1986,21
0.1006092493654542,winter,1986,22
0.0945558494825902,winter,1986,23
0.1049856639466136,winter,1986,24
0.1215442473668967,winter,1986,25
0.1650427197685451,winter,1986,26
0.0990198575063789,winter,1986,27
0.1378669328165641,winter,1986,28
0.021358085863998,winter,1986,29
-0.301534973710477,winter,1986,30
-0.3162037969738519,winter,1986,31
-0.449124935104366,winter,1986,32
-0.0104145697942155,winter,1986,32
0.1542451820644614,winter,1986,33
-0.0607511982829452,spring,1986,1
-0.2085533386432959,spring,1986,2
-0.0379561603606949,spring,1986,3
0.048639586845694,spring,1986,4
0.3795647884615328,spring,1986,5
0.1347613233618487,spring,1986,6
0.0960228794678497,spring,1986,7
0.1650447054229434,spring,1986,8
0.1096363908144716,spring,1986,9
0.0991316802793767,spring,1986,10
0.1632753220435527,spring,1986,11
-0.0280902400516082,spring,1986,12
0.0410418802441763,spring,1986,13
-0.2466706676623198,spring,1986,14
-0.064894331912064,spring,1986,15
-0.0968472166669705,spring,1986,16
0.2967844157983836,spring,1986,17
0.0688123092495315,spring,1986,18
0.1175546428989827,spring,1986,19
0.3896466308378173,spring,1986,20
0.2758132289495915,spring,1986,22
0.4623638392161897,spring,1986,23
0.4629112061524345,spring,1986,24
0.4864108281956077,spring,1986,25
0.1975507514453789,spring,1986,26
0.0938239579464152,spring,1986,27
0.3342273640111837,spring,1986,28
-0.0552122759976195,spring,1986,29
-0.2180480055419008,spring,1986,30
-0.2070256285414741,spring,1986,31
-0.4420889185440821,spring,1986,32
0.0869722685429927,spring,1986,32
0.1371601541344682,spring,1986,33
-0.0831200386080978,summer,1986,1
-0.4239319187038532,summer,1986,2
-0.0365647793707125,summer,1986,3
0.5116390575102449,summer,1986,5
0.1165563857708616,summer,1986,6
0.1673551692686206,summer,1986,7
0.2662997550361821,summer,1986,8
0.1137632499525135,summer,1986,9
0.0959996907979274,summer,1986,10
0.169881401941856,summer,1986,11
-0.097673767172924,summer,1986,12
0.0370846777844729,summer,1986,13
-0.0816337669636329,summer,1986,16
0.3100109561053692,summer,1986,17
0.082255020066767,summer,1986,18
0.1974463532998079,summer,1986,19
0.3857470904254397,summer,1986,20
0.2469321726297965,summer,1986,21
0.4129123661175914,summer,1986,22
0.4680984779657057,summer,1986,23
0.470705590283358,summer,1986,24
0.4900755122227924,summer,1986,25
0.2198540058442541,summer,1986,26
0.0891749228738017,summer,1986,27
0.359561781186436,summer,1986,28
-0.1671579907833034,summer,1986,30
-0.2557810478678499,summer,1986,31
-0.5507541032110156,summer,1986,32
0.0799450032587827,summer,1986,32
0.261555059531566,summer,1986,33
-0.1066317728091207,autumn,1986,1
-0.4152424621085556,autumn,1986,2
-0.0652794956034663,autumn,1986,3
0.1382129817670463,autumn,1986,4
0.1043791656895565,autumn,1986,5
0.1023435389879964,autumn,1986,6
0.0819369613393728,autumn,1986,7
0.1170644693625307,autumn,1986,8
0.1167084496277053,autumn,1986,9
0.0903966723435618,autumn,1986,10
0.1417265940554832,autumn,1986,11
-0.1536155339787427,autumn,1986,12
0.0339136718214415,autumn,1986,13
0.00026575336324619774,autumn,1986,14
-0.0837243270257565,autumn,1986,15
-0.0959278660354772,autumn,1986,16
0.0995374209576652,autumn,1986,17
0.0757854915685173,autumn,1986,18
0.0837132776673408,autumn,1986,19
0.1875253152878353,autumn,1986,20
0.168192377826962,autumn,1986,21
0.1133410686566304,autumn,1986,22
0.2498813853763119,autumn,1986,23
0.170184472064961,autumn,1986,24
0.1019640348673666,autumn,1986,25
0.1667386688106603,autumn,1986,26
0.0896794416655962,autumn,1986,27
0.1606338163968442,autumn,1986,28
0.0310001795389613,autumn,1986,29
-0.1682584773821217,autumn,1986,30
-0.3027925611196469,autumn,1986,31
-0.5722033917753441,autumn,1986,32
0.0493637208794763,autumn,1986,32
0.146978083628512,autumn,1986,33
-0.109749383556269,winter,1987,1
-0.129430821034984,winter,1987,2
-0.1031596805578059,winter,1987,3
0.1330233422355593,winter,1987,4
-0.0645626557615057,winter,1987,5
0.0907012951484879,winter,1987,6
0.06338912414217,winter,1987,7
0.0318421538668388,winter,1987,8
0.0786510231004002,winter,1987,9
0.0827899140537632,winter,1987,10
0.0698505003394538,winter,1987,11
-0.133057498592456,winter,1987,12
0.0221033682342546,winter,1987,13
0.0034340060424738,winter,1987,14
-0.0632134051955909,winter,1987,15
-0.1606982589774418,winter,1987,16
0.0468604812610808,winter,1987,17
0.0642834947326251,winter,1987,18
-0.3514319910537943,winter,1987,19
0.1435031044186931,winter,1987,20
0.1339769954542293,winter,1987,21
0.1019448592685986,winter,1987,22
0.0989396950418575,winter,1987,23
0.1120167818889913,winter,1987,24
0.1049901524179963,winter,1987,25
0.1156231309572399,winter,1987,26
0.08811020894593,winter,1987,27
0.1224452735998381,winter,1987,28
0.0260361061248737,winter,1987,29
-0.248740972923241,winter,1987,30
-0.2771318741528872,winter,1987,31
-0.2689376259432123,winter,1987,32
-0.125860665270056,winter,1987,32
0.1162580822533919,winter,1987,33
-0.0724692446702338,spring,1987,1
-0.4768867973606437,spring,1987,2
-0.0347292398446224,spring,1987,3
0.2878482773344227,spring,1987,5
0.1049675450152975,spring,1987,6
0.1082836084955239,spring,1987,7
0.1584948310120048,spring,1987,8
0.1178051925283996,spring,1987,9
0.092000330779467,spring,1987,10
0.1297076156886303,spring,1987,11
-0.0169246701318922,spring,1987,12
0.0589590736852655,spring,1987,13
0.0112497369536615,spring,1987,14
-0.110036828550823,spring,1987,16
0.3252857242712702,spring,1987,17
0.0827944173854084,spring,1987,18
0.2483146711451102,spring,1987,19
0.3955311978813974,spring,1987,20
0.2818479851089824,spring,1987,21
0.4029226684558954,spring,1987,22
0.4675470908256834,spring,1987,23
0.4710857617857349,spring,1987,24
0.4728513981472405,spring,1987,25
0.1927494267841526,spring,1987,26
0.0928443658722112,spring,1987,27
0.2560601665768807,spring,1987,28
0.0218349425368167,spring,1987,29
-0.2086064931679185,spring,1987,30
-0.2270904784256885,spring,1987,31
-0.5018763714060913,spring,1987,32
0.0614605955289176,spring,1987,32
0.2479485824219284,spring,1987,33
-0.0758000819477248,summer,1987,1
-0.4778507372831417,summer,1987,2
-0.0424911741960816,summer,1987,3
0.1894445343413957,summer,1987,4
0.5081545362647707,summer,1987,5
0.1132194955170476,summer,1987,6
0.1466818001032996,summer,1987,7
0.2302046360899023,summer,1987,8
0.1114290475529733,summer,1987,9
0.0916397800952349,summer,1987,10
0.1491420516896005,summer,1987,11
-0.0907432460874995,summer,1987,12
0.0434808262118453,summer,1987,13
0.0608406688486957,summer,1987,14
-0.0971657937529081,summer,1987,15
-0.1071744154641559,summer,1987,16
0.3343237145393593,summer,1987,17
0.0846503556120699,summer,1987,18
0.1896406705646613,summer,1987,19
0.4073495469149418,summer,1987,20
0.3352382162311531,summer,1987,21
0.4239733979733571,summer,1987,22
0.4684211952891245,summer,1987,23
0.4747208117748435,summer,1987,24
0.4882588435324388,summer,1987,25
0.2175050941876916,summer,1987,26
0.0927492017108413,summer,1987,27
0.3518196944189433,summer,1987,28
-0.0068545060570276,summer,1987,29
-0.2070840748923065,summer,1987,30
-0.2783973940218697,summer,1987,31
-0.483201309490961,summer,1987,32
0.0837672781450153,summer,1987,32
0.2687583766844929,summer,1987,33
-0.1136384355998326,autumn,1987,1
-0.3840006374140793,autumn,1987,2
-0.0679762389002471,autumn,1987,3
0.1314210015758779,autumn,1987,4
0.1030337529357583,autumn,1987,5
0.1103022145025088,autumn,1987,6
0.0832706467032557,autumn,1987,7
0.120120887409223,autumn,1987,8
0.1094464067257772,autumn,1987,9
0.0846201040862215,autumn,1987,10
0.1294177437639927,autumn,1987,11
-0.1829599644107534,autumn,1987,12
0.0271091523242474,autumn,1987,13
0.0626013498062493,autumn,1987,14
-0.0930388330914121,autumn,1987,15
-0.1832716073368344,autumn,1987,16
0.1047779072966031,autumn,1987,17
0.0803765839660248,autumn,1987,18
0.0539508495069797,autumn,1987,19
0.286925274495288,autumn,1987,20
0.1753320649381075,autumn,1987,21
0.1558627718787613,autumn,1987,22
0.1830410948160143,autumn,1987,23
0.138826571964144,autumn,1987,24
0.1941770236472066,autumn,1987,25
0.1664690000310654,autumn,1987,26
0.09181783990466,autumn,1987,27
0.1623091345307737,autumn,1987,28
-0.0411578041683215,autumn,1987,29
-0.2268570328778065,autumn,1987,30
-0.354301149509853,autumn,1987,31
-0.5236592549523895,autumn,1987,32
0.0759750286951335,autumn,1987,32
0.1476714716405237,autumn,1987,33
-0.1551721874405427,winter,1988,1
-0.2978391440578034,winter,1988,2
-0.1266973948660339,winter,1988,3
0.140426245605227,winter,1988,4
0.0697865658447413,winter,1988,5
0.1003795133760058,winter,1988,6
0.0807442081852757,winter,1988,7
0.1033645178237361,winter,1988,8
0.1039451470961579,winter,1988,9
0.0954642391406642,winter,1988,10
0.1440738257921587,winter,1988,11
-0.2678970353345579,winter,1988,12
0.0429013572766839,winter,1988,13
0.007552704749192,winter,1988,14
-0.0622363626903185,winter,1988,15
-0.2604415485526619,winter,1988,16
0.0699946796624621,winter,1988,17
0.0794475290045627,winter,1988,18
0.0848399306949082,winter,1988,19
0.154457913776665,winter,1988,20
0.1450164758167146,winter,1988,21
0.1052469065219933,winter,1988,22
0.0962732180307591,winter,1988,23
0.1049529783461406,winter,1988,24
0.1206841263302463,winter,1988,25
0.1531059747785906,winter,1988,26
0.0958257259088805,winter,1988,27
0.1320338868486197,winter,1988,28
0.0147251871367331,winter,1988,29
-0.3270169763689145,winter,1988,30
-0.3121358853342523,winter,1988,31
-0.5343016977490894,winter,1988,32
-0.0211729483083905,winter,1988,32
0.1510228494002042,winter,1988,33
-0.0375382796551788,spring,1988,1
-0.2297149268874593,spring,1988,2
-0.0262149954873608,spring,1988,3
0.1893273317495148,spring,1988,4
0.5100698352153643,spring,1988,5
0.1638613834183508,spring,1988,6
0.1128005006158533,spring,1988,7
0.1230770521159238,spring,1988,8
0.0577472499943389,spring,1988,9
0.0656263864869277,spring,1988,10
0.1447393051988094,spring,1988,11
-0.1202251242695337,spring,1988,12
0.0462362078900285,spring,1988,13
0.0371397347719659,spring,1988,14
-0.0477588471668053,spring,1988,15
-0.0746191556889544,spring,1988,16
0.2899549102499261,spring,1988,17
0.0755454485873993,spring,1988,18
0.1532819273202041,spring,1988,19
0.4032650581737948,spring,1988,20
0.3737857114693848,spring,1988,21
0.404986586067277,spring,1988,22
0.4619186835722495,spring,1988,23
0.4685406297418676,spring,1988,24
0.4724137996485377,spring,1988,25
0.147629609917776,spring,1988,26
0.0685028583859677,spring,1988,27
0.3397282966241586,spring,1988,28
0.0519500070511957,spring,1988,29
-0.1719884108645003,spring,1988,30
-0.2170113507314823,spring,1988,31
-0.3234509566193193,spring,1988,32
-0.1173117290518106,spring,1988,32
0.2789865399959678,spring,1988,33
-0.0538534073940932,summer,1988,1
-0.3152154881823574,summer,1988,2
-0.0429517455962639,summer,1988,3
0.1490951098117227,summer,1988,4
0.5091173431385668,summer,1988,5
0.1336238751343916,summer,1988,6
0.1427820482234671,summer,1988,7
0.2167691274922018,summer,1988,8
0.1074042871857421,summer,1988,9
0.0922786704719514,summer,1988,10
0.1477256601105156,summer,1988,11
-0.135403424948197,summer,1988,12
0.0515463171147092,summer,1988,13
0.0293992478640935,summer,1988,14
-0.0742812652082084,summer,1988,15
-0.1198720002638719,summer,1988,16
0.3512203319362229,summer,1988,17
0.0756241785641855,summer,1988,18
0.1933563508977802,summer,1988,19
0.4073347116842482,summer,1988,20
0.3275032901377378,summer,1988,21
0.4312550396395563,summer,1988,22
0.4658701755702084,summer,1988,23
0.4714311819960312,summer,1988,24
0.4929805479407017,summer,1988,25
0.2191841393714816,summer,1988,26
0.0864790490560405,summer,1988,27
0.3658354468414551,summer,1988,28
0.0366111052701695,summer,1988,29
-0.2046218601080882,summer,1988,30
-0.2193228286178645,summer,1988,31
-0.345726685931623,summer,1988,32
0.062624956885453,summer,1988,32
0.2759642439699266,summer,1988,33
-0.1507590062737963,autumn,1988,1
-0.4348427403236637,autumn,1988,2
-0.0842588251355583,autumn,1988,3
0.1404751381855221,autumn,1988,4
0.1638519063539321,autumn,1988,5
0.109401324822968,autumn,1988,6
0.0855962794342854,autumn,1988,7
0.1197039467554904,autumn,1988,8
0.1147728938887304,autumn,1988,9
0.090552542763575,autumn,1988,10
0.1390160856367746,autumn,1988,11
-0.1639843430434645,autumn,1988,12
0.0146748916086491,autumn,1988,13
0.0244786029601227,autumn,1988,14
-0.0862074681811167,autumn,1988,15
-0.1814615007855319,autumn,1988,16
0.0746622587628077,autumn,1988,17
0.0755079864867924,autumn,1988,18
0.0807783547642354,autumn,1988,19
0.3092948008374903,autumn,1988,20
0.1765391472360048,autumn,1988,21
0.1914522608560663,autumn,1988,22
0.2382554746095103,autumn,1988,23
0.1880113371181737,autumn,1988,24
0.2699813702203705,autumn,1988,25
0.1646847085425175,autumn,1988,26
0.0878508839504097,autumn,1988,27
0.165698908332915,autumn,1988,28
0.0330513660519326,autumn,1988,29
-0.2061336621357742,autumn,1988,30
-0.2949957136375315,autumn,1988,31
-0.4056784494558401,autumn,1988,32
0.0543684412509682,autumn,1988,32
0.1560084171753325,autumn,1988,33
-0.1964876807352498,winter,1989,1
-0.4234514158638759,winter,1989,2
-0.1392371951938618,winter,1989,3
0.1413636083322486,winter,1989,4
0.0911272404533954,winter,1989,5
0.1040005427626311,winter,1989,6
0.0732067903556747,winter,1989,7
0.1051302007692124,winter,1989,8
0.1122548474971175,winter,1989,9
0.0874644830803974,winter,1989,10
0.1294373265939561,winter,1989,11
-0.0908676501029228,winter,1989,12
0.0095154085445383,winter,1989,13
-0.0197925005331801,winter,1989,14
-0.0557397504551744,winter,1989,15
-0.2932491969619483,winter,1989,16
0.0637245446208751,winter,1989,17
0.0796576135898672,winter,1989,18
0.040378552833809,winter,1989,19
0.1465382192261929,winter,1989,20
0.1431254781179676,winter,1989,21
0.101118023947861,winter,1989,22
0.0956103795172599,winter,1989,23
0.1039701689388582,winter,1989,24
0.1200357558673289,winter,1989,25
0.1638002091875025,winter,1989,26
0.0939141258759685,winter,1989,27
0.1414657153138287,winter,1989,28
-0.0066504068086877,winter,1989,29
-0.355803254232675,winter,1989,30
-0.2951314293785581,winter,1989,31
-0.4750110882496263,winter,1989,32
-0.0176914887576938,winter,1989,32
0.1558065096082159,winter,1989,33
-0.0702865552003053,spring,1989,1
-0.3772553177921987,spring,1989,2
-0.0608321421137621,spring,1989,3
0.1440638118841564,spring,1989,4
0.349852635182331,spring,1989,5
0.1111992957401777,spring,1989,6
0.0934233908136507,spring,1989,7
0.202050336120539,spring,1989,8
0.111742234727572,spring,1989,9
0.0975082737265043,spring,1989,10
0.1528481953154926,spring,1989,11
-0.0805855075813828,spring,1989,12
0.0439162034339024,spring,1989,13
0.008032875708918,spring,1989,14
-0.0650086678282863,spring,1989,15
-0.1151415552640609,spring,1989,16
0.2506721604235508,spring,1989,17
0.0829850515283457,spring,1989,18
0.125849879577629,spring,1989,19
0.3480460446453442,spring,1989,20
0.277957617860559,spring,1989,21
0.3853353481714632,spring,1989,22
0.4600079600536017,spring,1989,23
0.4660204767947478,spring,1989,24
0.4879846952022508,spring,1989,25
0.2383736486294289,spring,1989,26
0.0930702611285881,spring,1989,27
0.3674822073760803,spring,1989,28
0.0413098232167297,spring,1989,29
-0.2050025734582153,spring,1989,30
-0.2110911166200526,spring,1989,31
-0.3691457591385054,spring,1989,32
0.0505184860408278,spring,1989,32
0.1738652638932976,spring,1989,33
-0.0901145760291326,summer,1989,1
-0.3195802607690094,summer,1989,2
-0.0522562366636966,summer,1989,3
0.1442746797382042,summer,1989,4
0.506818384735844,summer,1989,5
0.1285962527251044,summer,1989,6
0.128371626707363,summer,1989,7
0.2282540951888004,summer,1989,8
0.1097819666781418,summer,1989,9
0.0930626343329742,summer,1989,10
0.1424041208093074,summer,1989,11
-0.0982467642304208,summer,1989,12
0.0399721394715249,summer,1989,13
0.024040323627025,summer,1989,14
-0.0991459602896422,summer,1989,15
-0.1497024430760373,summer,1989,16
0.3466151929652885,summer,1989,17
0.0830376820577287,summer,1989,18
0.1822603603473739,summer,1989,19
0.4030511949429019,summer,1989,20
0.2888823982714645,summer,1989,21
0.432526160620628,summer,1989,22
0.466231118571593,summer,1989,23
0.4712782096966707,summer,1989,24
0.4899609311304962,summer,1989,25
0.2102997196274187,summer,1989,26
0.0904623890006395,summer,1989,27
0.3615735213687915,summer,1989,28
0.0284100081505703,summer,1989,29
-0.2440805087225761,summer,1989,30
-0.2578680186785645,summer,1989,31
-0.4028239091639701,summer,1989,32
0.0349822844249589,summer,1989,32
0.2661108174162095,summer,1989,33
-0.1360263199882211,autumn,1989,1
-0.4465788058979277,autumn,1989,2
-0.1022059778986759,autumn,1989,3
0.108680964952895,autumn,1989,4
0.095793100240804,autumn,1989,5
0.1072650434148329,autumn,1989,6
0.081733392295562,autumn,1989,7
0.1110637236662893,autumn,1989,8
0.1108975146025869,autumn,1989,9
0.091394728809001,autumn,1989,10
0.1318243368360952,autumn,1989,11
-0.1683646208611268,autumn,1989,12
0.034551252796839,autumn,1989,13
0.0071825016176662,autumn,1989,14
-0.08553601743269,autumn,1989,15
-0.2232827945509279,autumn,1989,16
0.0790888660455532,autumn,1989,17
0.0815411780399511,autumn,1989,18
0.0790521105286595,autumn,1989,19
0.2787385994557504,autumn,1989,20
0.1891182080045005,autumn,1989,21
0.148176638366854,autumn,1989,22
0.1605366190286509,autumn,1989,23
0.1816009706757227,autumn,1989,24
0.2390220697161224,autumn,1989,25
0.1657589682458229,autumn,1989,26
0.090298674531212,autumn,1989,27
0.1561930169571153,autumn,1989,28
0.0206971659098028,autumn,1989,29
-0.2481756111843187,autumn,1989,30
-0.3134137740826093,autumn,1989,31
-0.4157191468157734,autumn,1989,32
0.0043427944105894,autumn,1989,32
0.1515315062847412,autumn,1989,33
-0.1669200503077077,winter,1990,1
-0.2180506951418774,winter,1990,2
